# g	 T	 Q2	 P2	 Ntot	 Energy	 Cv	 beta	 Nc
0.0001	0.05	0.04316606647459519	6383.335443648209	1087.4647547122927	0.38241639645954567	0.030058985916592895	2.067917814582397	1042.6664699774165
0.0001438449888287663	0.05	0.03711105419523822	4503.172565613881	1080.2765114424674	0.3675214942433242	0.03042434884171875	2.072494373522272	1036.6113408890128
0.00020691380811147902	0.05	0.031729826281198345	3282.717141701712	1067.4450477527885	0.3602440271805528	0.02987173048709	2.080765614601993	1031.2300377557967
0.00029763514416313193	0.05	0.027070069965522043	2435.9216644840362	1056.725912619808	0.3572798204874931	0.02960560247116288	2.087777528935007	1026.5702298882702
0.00042813323987193956	0.05	0.023089950713776525	1827.7536091091654	1047.8163444716106	0.3559306565124922	0.02942437987553647	2.0936782837167702	1022.5900742219271
0.0006158482110660267	0.05	0.01973286191025781	1386.5675558957719	1040.4680705110302	0.3553654175873969	0.029264521775887023	2.098595572059468	1019.2329595549331
0.0008858667904100823	0.05	0.01693423984776907	1065.07700999983	1034.4682871015266	0.3553085300670731	0.029099718608737547	2.10264494856657	1016.434319100092
0.0012742749857031334	0.05	0.014622718846194491	829.4980146225308	1029.6259684324893	0.35571914419632655	0.0289133123804498	2.1059360326879535	1014.1227849493667
0.0018329807108324356	0.05	0.012723005794625365	655.2033066273478	1025.7695042631947	0.35666843759678957	0.028686169869904375	2.1085718783470497	1012.2230623687431
0.0026366508987303583	0.05	0.011160692000617766	524.416209529721	1022.7535576058912	0.3582902779610666	0.0283898772460447	2.110642465006044	1010.6607415165105
0.00379269019073225	0.05	0.009867094394260487	424.5649684506162	1020.4703197315681	0.3607768831804247	0.027984737681036584	2.112215435507988	1009.3671385443946
0.005455594781168515	0.05	0.008782587230102746	346.92188543611286	1018.8617208174882	0.36440556557094167	0.027422280117756936	2.113326453431483	1008.2826272053557
0.007847599703514606	0.05	0.007858030699541487	285.49593619452963	1017.9321417443459	0.3695927723524467	0.026651167948984596	2.1139695566637595	1007.3580673852168
0.011288378916846883	0.05	0.007054698445719555	236.19063963415633	1017.763799196355	0.37698456110886974	0.025623710950913016	2.1140861034836136	1006.5547325563125
0.01623776739188721	0.05	0.00633974020964324	196.14178238084205	1018.5327360693228	0.3876442089713364	0.024299166055549482	2.1135539628361726	1005.8397724097491
0.023357214690901212	0.05	0.005696192539099587	163.53672000366788	1020.563656732138	0.4032886010120897	0.02265028357561855	2.1121510417250517	1005.1962234785294
0.03359818286283781	0.05	0.005111159847417154	137.1070736010787	1024.3592192802134	0.42690527564184233	0.0206441637070776	2.109539092311751	1004.6111902736717
0.04832930238571752	0.05	0.004595662472451062	116.27598760444191	1030.6318645140336	0.4632508085936358	0.018254433129531334	2.105250678903055	1004.0956932521905
0.06951927961775606	0.05	0.0041808226307748575	100.46546426577426	1040.3283628097342	0.5201423063560165	0.015256181545772402	2.0986895093362077	1003.6808543877878
0.1	0.05	0.0038654344595428457	89.6945659090018	1054.2255455232666	0.6108422639308282	0.012054561789149048	2.089426792910793	1003.3654693524575
