# g	 T	 Q2	 P2	 Ntot	 Energy	 Cv	 beta	 Nc
0.1	0.001	0.0036099983475667303	79.42794546990133	1053.6854188071059	0.5395379798807765	1.2121570863886051e-14	104.48918751600611	1003.1100292543615
0.1	0.0013869188565300285	0.0036099979075138555	79.42795038114835	1053.6854120637731	0.5395377430426719	3.3227948601018964e-101	75.33907787535058	1003.1100288142758
0.1	0.00192354391459856	0.0036099979075126633	79.42795038116482	1053.685412063729	0.5395377430424446	1.638040742036109e-15	54.32118650679006	1003.1100288142744
0.1	0.0026677993265203275	0.0036099979075146058	79.42795038113785	1053.6854120637618	0.5395377430428996	-2.5547231798624073e-15	39.166809399864434	1003.1100288142765
0.1	0.0037000211913891527	0.0036099979075144726	79.42795038114257	1053.6854120637583	0.5395377430431265	1.3281335354361215e-15	28.240159267757758	1003.1100288142762
0.1	0.005131629159898318	0.003609997907519453	79.42795038114036	1053.6854120637909	0.5395377430418806	2.043766838415022e-12	20.36179631908122	1003.1100288142813
0.1	0.007117153246582319	0.0036099979120768986	79.42795054073298	1053.685412072371	0.5395377440477261	3.514444595954417e-09	14.681317672736618	1003.1100288188387
0.1	0.00987091404249892	0.0036099993521362212	79.428007060157	1053.6854149912847	0.5395381326402994	6.301104461169011e-07	10.58556352453923	1003.110030258919
0.1	0.013690156816728805	0.003610094878842683	79.43178771150689	1053.6856096523586	0.5395642741247172	2.213161487667969e-05	7.632431286682344	1003.1101257870837
0.1	0.018987136637974283	0.003612017522944825	79.50796971188933	1053.6895305934581	0.5400914524285024	0.00024001619067397277	5.503149505527256	1003.1120484607279
0.1	0.02633361783471869	0.0036279807413046546	80.14093434898491	1053.722117537508	0.5444732830956988	0.0011332079250166154	3.967854896275938	1003.128011924824
0.1	0.036522591135626795	0.003696310046732986	82.8603526750537	1053.8627154975622	0.5633205344425786	0.003474773024240659	2.860786279284055	1003.196342286288
0.1	0.05065387033533725	0.003875300664728731	90.09870050855397	1054.2476277748508	0.6136599058763802	0.012783669451490853	2.062440826941264	1003.3753357145018
0.1	0.07025280792430623	0.004208219590644387	104.1585866270108	1055.0851843809467	0.7123037045586247	0.05818267223411854	1.4866730893299194	1003.7082600927815
0.1	0.09743494403440249	0.0047082138781930245	127.04473419452013	1056.8873348884465	0.8762976070397303	0.23364062183648834	1.0713154571558994	1004.2082632258076
0.1	0.13513436116626068	0.005374641481137526	161.15937440460007	1061.0872509515316	1.132965143462962	0.7802638984731642	0.7714222906791312	1004.8747039113614
0.1	0.1874203936666262	0.0062092856538047605	209.62002809804335	1071.346175433888	1.5376443309554917	2.1817128919731665	0.55443191525743	1005.7093663916365
0.1	0.259936878074525	0.007220741542530165	275.8577170367158	1096.3150396960814	2.211703287702822	5.170496176376779	0.39669980440440444	1006.7208466795079
0.1	0.3605113577091053	0.008415117802373773	361.6734458387931	1156.4579751709398	3.4428824763695176	10.782339171065288	0.2809826078768722	1007.9152537247544
0.1	0.5000000000000001	0.009803746449558934	462.2537975500791	1304.9889439759747	5.992738677385591	20.785639779414332	0.1945969640749314	1009.3039129066236
