# g	 T	 Q2	 P2	 Ntot	 Energy	 Cv	 beta	 Nc
0.0001	0.1	0.05748170262852213	11231.189811875756	1120.2700118191185	0.7505006763290124	0.1865542323087509	1.023766164663491	1056.9824126757585
0.0001438449888287663	0.1	0.049750502911881926	9072.447650528662	1116.2721107136554	0.7994079851497327	0.19023443637847554	1.0249869062477253	1049.2510806751711
0.00020691380811147902	0.1	0.04302049970032106	6628.065382421061	1098.2726171950867	0.7786742513194839	0.18943362178318188	1.0305560654775134	1042.5209268497695
0.00029763514416313193	0.1	0.03707147026683823	4770.467232654165	1083.2816521444229	0.7462929700687201	0.18831573857895847	1.0352880786577974	1036.571783613071
0.00042813323987193956	0.1	0.03185649477157365	3546.0647232063156	1070.7662065136246	0.7304992847591675	0.18833980220891428	1.0393060534172467	1031.3567345355616
0.0006158482110660267	0.1	0.027375095463350405	2695.591607503748	1060.3800812858638	0.723897505219512	0.18980220217791013	1.0426882717229544	1026.8752854180643
0.0008858667904100823	0.1	0.023583052526007953	2079.1061391219787	1051.825043603677	0.7206904408963195	0.19261640567318947	1.0455075497948607	1023.0832073375742
0.0012742749857031334	0.1	0.02041121877710222	1624.1320522725146	1044.839118244337	0.7190659613348334	0.19682706158630375	1.0478325073410981	1019.9113482890068
0.0018329807108324356	0.1	0.01777718658860563	1283.9456093648516	1039.187628956087	0.7183876195508028	0.20247755000011253	1.0497285754276624	1017.27729751638
0.0026366508987303583	0.1	0.015592552424544081	1025.9944848505284	1034.6641757567043	0.7184659025750559	0.20954580246793067	1.0512561225952815	1015.0926493481451
0.00379269019073225	0.1	0.013770762398486954	827.224573699859	1031.1021466403547	0.7193190082288407	0.2179072638004441	1.0524652821884746	1013.2708484563161
0.005455594781168515	0.1	0.012233489643939758	671.3927596506854	1028.38985803959	0.721094622014536	0.2273119935140638	1.0533897317568537	1011.733567032661
0.007847599703514606	0.1	0.010914178232611014	547.1534714053809	1026.4856627037593	0.7240720295637663	0.2373734991498391	1.0540406974194705	1010.4142485568362
0.011288378916846883	0.1	0.009756893337208335	446.5549873237361	1025.429754104636	0.7287085045735671	0.2475311258039137	1.0544023632911095	1009.2569578605735
0.01623776739188721	0.1	0.0087207284771033	364.1800621024981	1025.3768855835394	0.7357931886539013	0.25713710582576177	1.0544204846720806	1008.2207882574801
0.023357214690901212	0.1	0.007772373392984272	296.19148366447905	1026.6159117364296	0.7466051154497121	0.26529280210351425	1.0539961193755383	1007.2724294097579
0.03359818286283781	0.1	0.006890103560003445	239.99696933923832	1029.6286787903502	0.7633220554365225	0.2708670511532697	1.0529670924113324	1006.3901567841791
0.04832930238571752	0.1	0.006079823360693245	194.23503254081686	1035.1164677904408	0.7892846817330741	0.2727094304072087	1.0511029855477905	1005.5798747256442
0.06951927961775606	0.1	0.005346890192315853	157.4592503900833	1044.0174219440798	0.8303164208409204	0.26902072845517383	1.048107334909797	1004.8469406773628
0.1	0.1	0.004755089286098435	129.30772992662583	1057.104024298018	0.892810686134598	0.25883776212020937	1.0437642880384237	1004.2551395057409
