# g	 T	 Q2	 P2	 Ntot	 Energy	 Cv	 beta	 Nc
0.0001	0.01	0.020957942735831226	1353.5352539316004	1041.2603327919671	0.07058919659683696	0.008192023925618594	10.490315925966915	1020.4580282757983
0.0001438449888287663	0.01	0.017712570563485065	982.0017541100966	1035.4114044750131	0.07066455802577529	0.009092024215343948	10.510031739275547	1017.2126330587802
0.00020691380811147902	0.01	0.01497330065125277	716.9887399151422	1029.6021679033533	0.0707929632265367	0.008981018972706877	10.529761298346788	1014.4733468163864
0.00029763514416313193	0.01	0.012681005463166702	528.5659496692517	1024.8214829797587	0.07111757984611769	0.008781847545707447	10.546109315386621	1012.1810401417777
0.00042813323987193956	0.01	0.010780123694578415	395.3043234053672	1020.9217951711238	0.07173634138837265	0.008501715104132161	10.559520163082892	1010.2801503861231
0.0006158482110660267	0.01	0.00921876013948957	301.347363435973	1017.7737493482522	0.07278529551429132	0.008180046598913415	10.570396070426261	1008.7187813432834
0.0008858667904100823	0.01	0.007948728421983516	235.09182269896743	1015.266604161058	0.0744347934345687	0.007864523819929128	10.579089922439614	1007.448745901007
0.0012742749857031334	0.01	0.006925537852472146	188.18500526827765	1013.3109898625111	0.07689034413259649	0.007566897425030011	10.585891166024371	1006.4255528387192
0.0018329807108324356	0.01	0.006109127748399135	154.7379038889123	1011.8418649849417	0.08040395452781803	0.007254772144429566	10.59101201736708	1005.6091411027326
0.0026366508987303583	0.01	0.005464389805805072	130.68670325279672	1010.8199998304108	0.08530560731535496	0.006878280628535386	10.59457972847704	1004.9644021420562
0.00379269019073225	0.01	0.004961836286112457	113.29519755468982	1010.2359834136909	0.09206380722883854	0.00638465679712169	10.596620907192529	1004.4618480672103
0.005455594781168515	0.01	0.004577602162849116	100.76692260499964	1010.1169875348655	0.10138171737052902	0.005716982638358718	10.597036999163743	1004.0776137762927
0.007847599703514606	0.01	0.004292428350536955	91.94057245365383	1010.5360803494207	0.11432535442766568	0.004824204622424514	10.595571850701756	1003.792440169302
0.011288378916846883	0.01	0.004089441643054269	86.03662242338963	1011.6247935803631	0.13246126954524157	0.00370168947849485	10.59176949235543	1003.5894540752015
0.01623776739188721	0.01	0.00395120369055571	82.4389349123344	1013.5923048121153	0.15796705411584588	0.0024525247002021022	10.584911730481895	1003.4512172175971
0.023357214690901212	0.01	0.0038576913831789824	80.54266367664636	1016.7581931945379	0.1937313528456178	0.0013046959869486654	10.573914199182166	1003.3577065888135
0.03359818286283781	0.01	0.0037805189783283242	79.8036394295112	1021.6063746152356	0.2442852939237965	0.0004961670919221785	10.557160987733651	1003.280536701036
0.04832930238571752	0.01	0.0037151925359467145	79.60666360952676	1028.8053369787106	0.31377131492496996	0.00011881648862044342	10.532479102474333	1003.2152136219833
0.06951927961775606	0.01	0.003651139361901085	79.62481747633312	1039.2698064324522	0.4103871294567453	1.4370740921029861e-05	10.497009065398649	1003.1511649375542
0.1	0.01	0.0036099996619845575	79.42801927381113	1053.6854156210372	0.5395382168625759	7.460951515965594e-07	10.448918762132209	1003.1100305687719
