# g	 T	 Temp	 Q2	 P2	 Ntot	 Energy	 <H_int>	 beta	 Nc
0.0001	0.0001	0.000943272360796278	0.0049245137198712825	77.95122307785428	1008.8726632751767	4.351305272333819e-07	0.39776068167051043	1060.1391936850926	1004.4245186453473
0.0001268961003167922	0.0001	0.0009433044481593932	0.004893395257634238	77.89712852708848	1008.9756234573393	4.328973745771079e-08	0.7201199845675367	1060.1031320813051	1004.3934001999946
0.00016102620275609394	0.0001	0.0009432821631493674	0.004856952104807731	77.87485205128381	1008.9041157885154	2.370959192835245e-09	0.8535655732255931	1060.1281769828731	1004.3569570745394
0.00020433597178569417	0.0001	0.0009432566074988462	0.004814559229976527	77.86254279510776	1008.822117516479	6.336858948896891e-11	0.9472159483417674	1060.156899034734	1004.3145642393578
0.0002592943797404667	0.0001	0.0009432279362500009	0.0047660704208796634	77.8653684974751	1008.7301277740149	7.248789287400183e-13	0.9896149732719178	1060.189124566972	1004.2660754864454
0.00032903445623126676	0.0001	0.0009431966237301952	0.004711688803745694	77.88986358480905	1008.6296700829106	3.0798940751738118e-15	0.999242676549838	1060.2243210383392	1004.2116939471191
0.00041753189365604	0.0001	0.0009431635344838141	0.004652034876931288	77.94215419956032	1008.5235194967677	4.1912384537223164e-18	0.9999891895642201	1060.261517158095	1004.1520401253163
0.0005298316906283707	0.0001	0.0009431299001911198	0.0045880549597464475	78.02821654632896	1008.4156280303663	1.5674523658632244e-21	0.9999999910535762	1060.2993286474702	1004.0880603463318
0.0006723357536499335	0.0001	0.0009430974349669903	0.004521144250466699	78.15047535584391	1008.3114939791542	1.3854163562903571e-25	1.0001677856949596	1060.3358284343137	1004.0211498138801
0.0008531678524172806	0.0001	0.0009430682405035443	0.0044529143887089995	78.30810072191991	1008.2178572008601	2.4922658085924057e-30	28411.195823848786	1060.3686531380354	1003.9529201722507
0.001082636733874054	0.0001	0.0009430447933273787	0.004385070574194874	78.49617011817625	1008.1426581655696	7.864695092221735e-36	nan	1060.3950173688613	1003.8850766245981
0.0013738237958832637	0.0001	0.0009430299194660327	0.004319231993592543	78.70593591776924	1008.0949571304166	3.73567169461474e-42	nan	1060.4117423614991	1003.8192383596581
0.0017433288221999873	0.0001	0.0009430268121395676	0.004256772530634077	78.92583279976392	1008.0849920070838	2.260964119185986e-49	nan	1060.4152364779213	1003.7567792620497
0.00221221629107045	0.0001	0.0009430391167393058	0.004198706288696438	79.14298454526589	1008.1244529556528	1.437583400593253e-57	nan	1060.4014003763118	1003.6987134353508
0.0028072162039411755	0.0001	0.0009430711010778508	0.0041456312523002956	79.34482621219955	1008.2270317994373	7.587899604371732e-67	nan	1060.3654367704453	1003.6456388643146
0.003562247890262444	0.0001	0.000943127920989651	0.004097729446345537	79.52047159906243	1008.4092794239757	2.4707319500099884e-77	nan	1060.3015537390427	1003.5977375749239
0.004520353656360241	0.0001	0.0009432159861595083	0.004054808992847712	79.66163102252368	1008.6917883765315	3.392490443006093e-89	nan	1060.2025566505706	1003.5548176919651
0.005736152510448681	0.0001	0.0009433434335365618	0.004016370662618191	79.76304186868079	1009.1007270365807	1.2027514268985577e-102	nan	1060.0593213979714	1003.516379991518
