# g	 T	 Temp	 Q2	 P2	 Ntot	 Energy	 <H_int>	 beta	 Nc
0.0005	0.004053994484292399	0.03828981526758879	0.0067737113639167665	160.98300615969748	1012.8039340722397	0.017907701882144095	0.4080291288277319	26.116605499699833	1006.2737224060344
0.0005	0.004677653105720716	0.04419229762908067	0.007185437704466605	180.39660951713546	1013.6329928958462	0.022346845990118665	0.37754120696496424	22.628377650632757	1006.6854500785439
0.0005	0.005397254155681914	0.05100600309844587	0.0076367062334867925	203.08387886884435	1014.5426233726118	0.027724681953154053	0.34925300905547607	19.60553541256538	1007.1367201641939
0.0005	0.0062275572306547435	0.05887187924059799	0.008128972362112975	229.51553187821955	1015.5365112088126	0.034332254627449814	0.32310322553339577	16.986038375184073	1007.6289881064455
0.0005	0.00718559251471459	0.067952749453155	0.008664004897709033	260.23375896544667	1016.6193495806593	0.042574906754269046	0.29904230048702873	14.716108002213744	1008.1640227499006
0.0005	0.00829101008231022	0.07843672698423232	0.009243867907964722	295.86148931843326	1017.7968122164037	0.05297678922153328	0.27702992531514214	12.74912962904513	1008.7438882050377
0.0005	0.009566482937099859	0.09054116399861373	0.00987090251942662	337.11300252210896	1019.0754600407054	0.06617085396251517	0.25702669868990957	11.044700066097128	1009.3709256474749
0.0005	0.01103817205349753	0.10451722037975499	0.01054771162776034	384.805999780658	1020.4626246374619	0.08289217054183609	0.23898485522650503	9.567801328494767	1010.0477380290614
0.0005	0.012736262959305578	0.12065515167155189	0.011277142991730462	439.8750944287901	1021.9663241968345	0.1040094217679183	0.22284287921358573	8.288083734063884	1010.7771731727919
0.0005	0.014695584865175299	0.13929043447987682	0.012062279322077091	503.38712488192994	1023.5952943601599	0.1306381401466242	0.2085260882949389	7.179243885153285	1011.5623138627334
0.0005	0.01695632503973868	0.16081086691432134	0.012906420941849015	576.5580746643224	1025.3591403107007	0.16436823282984545	0.1959528041246051	6.2184852254592435	1012.4064605055347
0.0005	0.019564853082820063	0.18566480719995154	0.013813078067210948	660.7725006248115	1027.2686310535257	0.2076118641762652	0.18504290348027042	5.386050351066538	1013.313123412564
0.0005	0.02257467200323455	0.2143707366751226	0.01478595210979751	757.605272019518	1029.336045023518	0.26406955135310617	0.1757257411456631	4.6648158023335675	1014.2860041037752
0.0005	0.026047515608543806	0.24752836910870452	0.015828924335783635	868.8470625803346	1031.575566920905	0.3393624855333959	0.167945091012623	4.039940971617844	1015.3289839685323
0.0005	0.030054614715116112	0.2858315672247044	0.01694603615461956	996.5341834869507	1034.003726253118	0.4419846954564669	0.1616613341862415	3.498563890998986	1016.4461045564149
0.0005	0.03467815814947782	0.33008338116917474	0.018141447718479097	1142.9842511971906	1036.6399368449083	0.5848528016586813	0.15685228574479426	3.0295375564135982	1017.6415261791975
0.0005	0.04001297850726913	0.3812136190342593	0.019419472631972565	1310.8433526799438	1039.507452451236	0.7878692430587249	0.1535137041892047	2.6232011399103	1018.9195626237067
0.0005	0.04616849724607674	0.4402994060403983	0.020784527689829774	1503.145360570502	1042.634543199263	1.0821390896354033	0.151660866284505	2.271181805564934	1020.2846308936568
0.0005	0.05327096900756246	0.508589360972348	0.02224110913588928	1723.3925031123483	1046.0562768590971	1.516907843911289	0.15133052901819297	1.966222805149025	1021.7412274742322
0.0005	0.061466071201739754	0.5875321842940414	0.023793779739295313	1975.6701699327202	1049.8171129896914	2.1710569323427986	0.15258337191961352	1.7020344191043182	1023.2939154161926
0.0005	0.07092189196785584	0.678810714952121	0.02544714072089062	2264.8161723016055	1053.974626710884	3.172323527606809	0.1555071950285366	1.4731647246766482	1024.947296273973
0.0005	0.08183237779736027	0.784382935585368	0.027205803508976757	2596.687270246845	1058.6049631036933	4.729719376357782	0.16022128291539434	1.2748875002663358	1026.7059818798236
0.0005	0.09442131153248146	0.9065320397467566	0.029074334922190432	2978.6157126096073	1063.8108496020932	7.188661835907013	0.1668825616770426	1.1031049716448567	1028.5745395581782
0.0005	0.10894690233236136	1.0479287157411121	0.031057146111626195	3420.3032394948787	1069.7334862673604	11.125318224189092	0.17569430060719185	0.9542633816392595	1030.557381129346
0.0005	0.12570708175064838	1.2117104464512334	0.033158200721860924	3935.6929843094326	1076.5701885661151	17.508152105607	0.18691829988946954	0.8252796721599001	1032.6584711994542
0.0005	0.1450456145513586	1.4015852762627674	0.03538045537578179	4545.973596427285	1084.6004971041295	27.971558538005006	0.20089212813046342	0.7134778146831227	1034.880767852118
0.0005	0.16735914960075646	1.621971051267145	0.03772413505112856	5280.753854890504	1094.223258375152	45.271138323550765	0.2180640152104183	0.6165338149646766	1037.224498109149
0.0005	0.19310535545472002	1.8781919552285395	0.04019243215247961	6168.5729542243025	1106.0175028530969	73.99608658134838	0.23900177194136515	0.532426942419908	1039.6928563425572
0.0005	0.22281230750903133	2.1767545343407337	0.042791401340837414	7215.197933042188	1120.81999821196	121.6942884889958	0.2644930550651679	0.45939952540531476	1042.291897622479
0.0005	0.2570893192506002	2.5257551156717644	0.045541129704468546	8380.854434783598	1139.847229066632	200.55794770021117	0.29559980186719687	0.3959212014637588	1045.0417063163727
0.0005	0.29663943976729373	2.9354751874148963	0.048481734815023714	9577.804363345922	1164.8596220864667	330.0032950671523	0.33375241897138497	0.34066034837809084	1047.9823939769708
0.0005	0.3422738738503562	3.4192635274753584	0.05167576774717293	10692.928813143399	1198.3991643857746	540.733582962146	0.3808452756609349	0.29246064012455875	1051.1765039131606
0.0005	0.39492862045731986	3.994824115994344	0.055204373468650744	11618.758331607505	1244.1197694748616	881.2209093535788	0.4391625219902033	0.25032391188293707	1054.705173711894
0.0005	0.45568367080366823	4.686193575424131	0.059169056910766925	12278.782149068033	1307.3603256507765	1428.8089367821046	0.5112425208506743	0.21339280674283573	1058.6699030534992
0.0005	0.525785159851554	5.526814957640307	0.06369535578640463	12634.045201382249	1396.1266828197836	2309.258002415118	0.5992988696516972	0.18093603778385833	1063.1962269925234
0.0005	0.6066709255404349	6.564329081846129	0.06894200138764542	12680.82302953474	1522.7777250732113	3730.5760046104056	0.7035652670078728	0.15233849301759314	1068.442876608454
0.0005	0.7	7.870312015309699	0.07514862208033765	12432.182479105692	1708.4676397348044	6052.11684150447	0.8207681412362796	0.12705976561726565	1074.6494813200281
