# g	 T	 Temp	 Q2	 P2	 Ntot	 Energy	 <H_int>	 beta	 Nc
0.1	0.001	0.00957036822443294	0.0036099983475667303	79.42794546990133	1053.6854188071059	2.59710620313686e-65	nan	104.48918751600611	1003.1100292543615
0.1	0.0012389903709420908	0.011857594051147308	0.0036099979075128155	79.4279503811573	1053.6854120637704	7.984663701452678e-53	nan	84.33414027217796	1003.1100288142746
0.1	0.0015350971392872196	0.014691444851911659	0.0036099979075128338	79.42795038115604	1053.685412063755	9.576785253745254e-43	nan	68.06682460982586	1003.1100288142746
0.1	0.0019019705740376145	0.018202558706745506	0.0036099979075137666	79.42795038114838	1053.6854120637915	1.3062891562889474e-34	nan	54.937331399976195	1003.1100288142756
0.1	0.002356523227047805	0.022552794964165887	0.0036099979075150976	79.42795038113233	1053.6854120638045	4.805333991231828e-28	nan	44.34040222459784	1003.1100288142769
0.1	0.002919709587213616	0.027942695798432806	0.003609997907511837	79.4279503811791	1053.6854120638004	9.570727542140191e-23	nan	35.7875277036114	1003.1100288142737
0.1	0.003617492064504977	0.03462073103242214	0.0036099979075138325	79.42795038114362	1053.6854120637895	1.8113109928456877e-18	nan	28.88442762989334	1003.1100288142758
0.1	0.004482037834881091	0.042894752384147326	0.003609997907514286	79.42795038114446	1053.6854120638088	5.1290395666728e-15	nan	23.31287498863314	1003.1100288142762
0.1	0.005553201719615808	0.05314618516790386	0.0036099979075398725	79.42795038141344	1053.6854120638116	3.134803090737674e-12	nan	18.81602596387147	1003.1100288143017
0.1	0.006880363458503046	0.06584761167542556	0.0036099979098068525	79.42795045782056	1053.6854120680027	5.558478434977996e-10	nan	15.186579658031874	1003.1100288165686
0.1	0.008524704073667096	0.08158455682225042	0.0036099980424185913	79.42795557781078	1053.6854123339597	3.63026446895943e-08	nan	12.25722169673258	1003.1100289491824
0.1	0.010562026262404352	0.10108248056307621	0.003610001777826859	79.42810277063671	1053.685419924625	1.0588294635613795e-06	nan	9.8929111595752	1003.1100326846462
0.1	0.013086248836756471	0.12524022451375402	0.003610056595455301	79.43027183429408	1053.685531615463	1.6111894621098846e-05	nan	7.984655120848804	1003.1100875031103
0.1	0.016213736300493404	0.15517147916340257	0.003610525542899892	79.44884800293437	1053.686487771763	0.00014501816452370937	nan	6.444483260657424	1003.1105564577498
0.1	0.020088663153305576	0.19225628826194294	0.0036131030677654104	79.55099193646205	1053.6917448192048	0.0008551289834710736	nan	5.201390337035596	1003.1131340222439
0.1	0.024889660212044785	0.23820520584650193	0.0036229602756696956	79.94179267589423	1053.7118621442175	0.0036077824800610416	nan	4.198061064393338	1003.1229913818645
0.1	0.030838049338743966	0.29513930212150136	0.0036509389972736897	81.05261308471282	1053.7691209164927	0.01194341297861404	nan	3.3882305501567034	1003.1509705348193
0.1	0.038208046189340886	0.36568962632574376	0.003713124726827185	83.53267902579043	1053.897704456418	0.034986820626367356	nan	2.7345593859127804	1003.2131572274618
0.1	0.047339401321103994	0.45312060482986183	0.0038265852026487454	88.10947652730815	1054.1397180076988	0.10321844572295476	nan	2.206917958134967	1003.32661948028
0.1	0.05865306240301117	0.5614846053075081	0.00400413327046182	95.43864744353613	1054.5483813222709	0.320813521770263	nan	1.7809927298938684	1003.5041703922245
0.1	0.0726705795435964	0.6958200999703635	0.004252169889131779	106.08133977703511	1055.2128363666286	0.9944532186829385	nan	1.437153080289851	1003.7522111360187
0.1	0.09003814830529722	0.8624133925846982	0.00457222647367203	120.59551847696876	1056.3110882768733	2.906425383233687	nan	1.159536724033178	1004.072273333315
0.1	0.11155639876771924	1.0691572503978146	0.0049638404950243355	139.6362456175969	1058.196510330956	7.881414804233199	nan	0.9353161096068119	1004.4638946876269
0.1	0.13821730389018025	1.326068241422601	0.0054267408645195005	164.00164740739137	1061.5376385344555	19.953924888509814	nan	0.7541090034153927	1004.9268043780188
0.1	0.17124990861751013	1.6460805794560962	0.005961858143844977	194.61895379386726	1067.5476158061404	47.64882888147025	nan	0.6075036741703274	1005.4619332526602
0.1	0.212176987801808	2.0463377953559045	0.006571476441551317	232.4769472625223	1078.356014565893	108.18811031302384	nan	0.4886778723774084	1006.0715656860361
0.1	0.26288524482193754	2.550406888559607	0.007258925367808313	278.49531516262255	1097.6270788586187	235.1938339467076	nan	0.3920942985551493	1006.7590314594262
0.1	0.3257122869971348	3.1925659722316393	0.008022476200527325	332.88224616527185	1131.989092766176	494.92412450841414	nan	0.31322766974835253	1007.5226021411189
0.1	0.4035543872869771	4.025507526569425	0.008871387911887622	395.28536564692695	1193.1106885140089	1017.0690128257422	nan	0.24841588132669806	1008.3715352048129
0.1	0.5000000000000001	5.138826315991268	0.009803746449554705	462.25379754927593	1304.9889439770116	2077.0306177308935	nan	0.19459696407487986	1009.3039129066194
