# g	 T	 Temp	 Q2	 P2	 Ntot	 Energy	 <H_int>	 beta	 Nc
0.0001	0.01	0.09532601373088082	0.020957942735830973	1353.5352539315973	1041.260332791967	0.07581438315653313	0.019271374902753498	10.490315925966916	1020.4580282757981
0.0001268961003167922	0.01	0.09521672341933453	0.01877138583580657	1096.1115527012882	1037.683053891392	0.12736594392302986	0.07612872001958768	10.502356771887635	1018.271455395914
0.00016102620275609394	0.01	0.09508826152461042	0.016811125207105006	889.9910414007823	1033.4887392292585	0.11774884824567812	0.08171049076974594	10.516545196708465	1016.3111820179124
0.00020433597178569417	0.01	0.09497451889060407	0.01505998811981068	724.7099509889035	1029.7844594594287	0.10746563643895042	0.09398980053304523	10.529139938596005	1014.5600347585215
0.0002592943797404667	0.01	0.09487416499276402	0.013501492555226476	592.5220208445131	1026.5235723965025	0.09693587408616575	0.11530486367549087	10.540277219581002	1013.0015311146547
0.00032903445623126676	0.01	0.09478597190439583	0.012119801542579467	487.0575724396022	1023.6635265689055	0.08669103274352916	0.1488853007371521	10.550084362785583	1011.6198337163404
0.00041753189365604	0.01	0.09470879915522941	0.010899745820142819	403.0775957019408	1021.1652256547466	0.07726872605416833	0.1990368986037156	10.558681019289265	1010.3997729724493
0.0005298316906283707	0.01	0.09464158987591362	0.00982683898508516	336.28674114234207	1018.9927848552601	0.06906301393526297	0.27108464899758816	10.566179216886772	1009.3268622089801
0.0006723357536499335	0.01	0.09458337763245837	0.008887270923324418	283.1823040557428	1017.1136518543266	0.06219888995599072	0.3704917547463855	10.572682272839746	1008.3872910897878
0.0008531678524172806	0.01	0.0945333031804887	0.008067942752803803	240.92854544237258	1015.4990621483224	0.05651239380229109	0.4999832253277831	10.578282640676793	1007.567960552388
0.001082636733874054	0.01	0.09449062074844555	0.007356350489149634	207.24486269034904	1014.124168821863	0.05165515389715931	0.6534040475148749	10.583060964984197	1006.856366467477
0.0013738237958832637	0.01	0.09445472385854692	0.006740897981832538	180.3181342063335	1012.9688136567946	0.04725331807490335	0.8080491679462138	10.587082986951245	1006.240912569597
0.0017433288221999873	0.01	0.09442514033698686	0.0062107950291054	158.71695574628552	1012.0173165158424	0.04302070106948924	0.9267757828716299	10.590399934076608	1005.7108085675839
0.00221221629107045	0.01	0.09440154458532121	0.005756206709945608	141.32333083485597	1011.2588317776622	0.03879065528114358	0.9849990539283484	10.593047014142744	1005.2562194725481
0.0028072162039411755	0.01	0.09438377325201898	0.005368333085043007	127.27323427669894	1010.6878230654635	0.03449354224019159	0.9989121944024029	10.595041557936536	1004.8683452955214
0.003562247890262444	0.01	0.09437184828417254	0.00503944414284873	115.90629078963886	1010.3047837991022	0.030122874605647037	0.999986902916113	10.596380363228658	1004.5394559907578
0.004520353656360241	0.01	0.09436600629003365	0.00476284781476959	106.72329162807657	1010.1171697159556	0.02571282263803478	1.000001354993943	10.59703636208258	1004.2628594687351
0.005736152510448681	0.01	0.09436673332463313	0.0045327713306073086	99.34993441230836	1010.1405169726268	0.021329328625298034	1.0001046382522683	10.596954718776557	1004.0327829498776
0.007278953843983146	0.01	0.09437480566397621	0.004344141116927936	93.50494166589527	1010.3997681185925	0.017068490322373293	38466.72356535914	10.596048309339299	1003.8441528615355
0.009236708571873866	0.01	0.09439133968584348	0.004192265776572937	88.97095120032914	1010.9309130164856	0.01305465271909811	nan	10.59419225670739	1003.6922778162117
0.011721022975334805	0.01	0.09441785728853319	0.004072456469683362	85.56757700785147	1011.783162688417	0.009431467773288576	nan	10.591216838824062	1003.5724689912333
0.014873521072935119	0.01	0.09445637781439226	0.003979671341163815	83.12810044713613	1013.0220275658356	0.006341373329536955	nan	10.586897604363044	1003.4796845547814
0.018873918221350976	0.01	0.09450955068661251	0.003908316374990555	81.48356461909414	1014.7337897717279	0.0038939276661447736	nan	10.58094121424759	1003.4083305190752
0.02395026619987486	0.01	0.09458083957766586	0.003852340083111543	80.45874713631376	1017.0317742251275	0.0021314673007432248	nan	10.572965988305079	1003.3523554291633
0.03039195382313198	0.01	0.094674736458486	0.0037997963334868335	79.93552610700755	1020.0638137575094	0.0009958593623613557	nan	10.56247989069915	1003.2998132884801
0.03856620421163472	0.01	0.09479716151122956	0.0037544216327172358	79.69326224015667	1024.0261037864384	0.00038684598596970185	nan	10.548839058662544	1003.2544405315152
0.04893900918477494	0.01	0.09495369247033496	0.0037128663562867505	79.6060545115711	1029.1071613292413	0.0001199493619531451	nan	10.531449320018975	1003.2128875789351
0.06210169418915616	0.01	0.09515342564163938	0.0036704597284517282	79.613864155281	1035.6149494422195	2.7382426380916126e-05	nan	10.509343129338662	1003.1704837795993
0.07880462815669913	0.01	0.09540128165967499	0.00363473237695433	79.58611243753366	1043.7287694011816	4.441181688868639e-06	nan	10.482039471621569	1003.1347596923389
0.1	0.01	0.09570368214786944	0.0036099996619825795	79.42801927383327	1053.68541562107	4.789972603177573e-07	nan	10.4489187621321	1003.11003056877
