# g	 T	 Temp	 Q2	 P2	 Ntot	 Energy	 <H_int>	 beta	 Nc
0.0001	1e-08	0	0.004924212232754192	77.94209590179312	1008.8720580060193	nan	nan	inf	1004.4242171576535
0.0001268961003167922	1e-08	0	0.004893371442277323	77.89640439555193	1008.9755756398109	nan	nan	inf	1004.3933763845919
0.00016102620275609394	1e-08	0	0.004856951066763775	77.87482030909901	1008.9041137036329	nan	nan	inf	1004.3569560364934
0.00020433597178569417	1e-08	0	0.004814559207837378	77.86254211354671	1008.8221174720244	nan	nan	inf	1004.3145642172187
0.0002592943797404667	1e-08	0	0.004766070420678514	77.86536849119273	1008.7301277711791	nan	nan	inf	1004.2660754862443
0.00032903445623126676	1e-08	0	0.004711688803745921	77.88986358478235	1008.6296700829078	nan	nan	inf	1004.2116939471193
0.00041753189365604	1e-08	0	0.004652034876932269	77.942154199553	1008.5235194967988	nan	nan	inf	1004.1520401253174
0.0005298316906283707	1e-08	0	0.00458805495974543	78.0282165463214	1008.4156280304999	nan	nan	inf	1004.0880603463308
0.0006723357536499335	1e-08	0	0.004521144250467017	78.15047535585711	1008.311493979179	nan	nan	inf	1004.0211498138806
0.0008531678524172806	1e-08	0	0.004452914388708849	78.30810072191345	1008.2178572007829	nan	nan	inf	1003.9529201722505
0.001082636733874054	1e-08	0	0.004385070574194274	78.49617011818071	1008.1426581655047	nan	nan	inf	1003.8850766245978
0.0013738237958832637	1e-08	0	0.004319231993590739	78.70593591777973	1008.0949571303568	nan	nan	inf	1003.8192383596563
0.0017433288221999873	1e-08	0	0.004256772530634464	78.92583279975531	1008.084992007112	nan	nan	inf	1003.7567792620499
0.00221221629107045	1e-08	0	0.004198706288700098	79.14298454524406	1008.1244529556213	nan	nan	inf	1003.6987134353545
0.0028072162039411755	1e-08	0	0.0041456312523006226	79.34482621219425	1008.2270317994535	nan	nan	inf	1003.6456388643151
0.003562247890262444	1e-08	0	0.004097729446346289	79.52047159906252	1008.4092794239833	nan	nan	inf	1003.5977375749246
0.004520353656360241	1e-08	0	0.0040548089928460615	79.66163102254039	1008.6917883765572	nan	nan	inf	1003.5548176919635
0.005736152510448681	1e-08	0	0.00401637066261727	79.76304186868278	1009.1007270365894	nan	nan	inf	1003.516379991517
0.007278953843983146	1e-08	0	0.003981681956729185	79.82252471025349	1009.6697747324429	nan	nan	inf	1003.4816919832198
0.009236708571873866	1e-08	0	0.003949846006182775	79.84084741465638	1010.4425468853049	nan	nan	inf	1003.4498568107952
0.011721022975334805	1e-08	0	0.003919858237276088	79.82157356181527	1011.4756507429554	nan	nan	inf	1003.4198699184208
0.014873521072935119	1e-08	0	0.003890648520045786	79.7710353786533	1012.8425680259346	nan	nan	inf	1003.3906612004171
0.018873918221350976	1e-08	0	0.0038611131477586345	79.69847976282016	1014.6385964512881	nan	nan	inf	1003.3611269822832
0.02395026619987486	1e-08	0	0.003830150804507289	79.61629338467472	1016.987007237702	nan	nan	inf	1003.3301659900981
0.03039195382313198	1e-08	0	0.003790983236839411	79.59837494397951	1020.0460226379904	nan	nan	inf	1003.2910001204109
0.03856620421163472	1e-08	0	0.00375152683402129	79.58166941468345	1024.0202563001176	nan	nan	inf	1003.2515457064002
0.04893900918477494	1e-08	0	0.0037121110906871064	79.57670930253441	1029.105634457407	nan	nan	inf	1003.2121323055308
0.06210169418915616	1e-08	0	0.00367031583811156	79.60822464131826	1035.6146582748486	nan	nan	inf	1003.1703398875624
0.07880462815669913	1e-08	0	0.003634712930074307	79.58534588537414	1043.7287300327384	nan	nan	inf	1003.1347402451985
0.1	1e-08	0	0.0036099979075102403	79.4279503811907	1053.6854120637672	nan	nan	inf	1003.110028814272
