# g	 T	 Temp	 Q2	 P2	 Ntot	 Energy	 <H_int>	 beta	 Nc
0.0001	0.1	0.9767855536900818	0.05748170262852144	11231.189811875543	1120.2700118191171	8.15727584226606	0.016877893706969883	1.0237661646634915	1056.982412675758
0.0001268961003167922	0.1	0.9735982336823691	0.052200884386413876	9920.85610259738	1109.33919787355	8.118146077588822	0.02063708823847917	1.027117722079028	1051.7015142597081
0.00016102620275609394	0.1	0.9738818174067833	0.04756396544781006	8292.542277595907	1110.3088448122535	9.056449313229006	0.1935179285923943	1.0268186366419318	1047.0644951755226
0.00020433597178569417	0.1	0.9705166369407625	0.04323862083976413	6705.443390579378	1098.8387867194353	8.937662908173033	0.178984492891128	1.0303790393044412	1042.7390527538566
0.0002592943797404667	0.1	0.967509366463038	0.03924287776924882	5386.538023956357	1088.6557260923635	8.819706986821103	0.16899891598372022	1.0335817250594062	1038.7432286790986
0.00032903445623126676	0.1	0.9648188260495929	0.03555938015782595	4381.883384283652	1079.598653029726	8.712241541672237	0.16397689326449147	1.036464021016728	1035.059669966253
0.00041753189365604	0.1	0.9624173959245668	0.03219233967786418	3616.178365386733	1071.5573511104408	8.615755652986321	0.16480709178917796	1.0390502127606793	1031.6925836035346
0.0005298316906283707	0.1	0.9602817177502679	0.02914253372312382	3013.5121580721993	1064.4395650469808	8.525663665948038	0.1728709537916056	1.0413610730221787	1028.6427421395247
0.0006723357536499335	0.1	0.9583889857130266	0.026398994902809794	2528.7297356387285	1058.1578757313582	8.439519862500799	0.19020277541099068	1.0434176674683042	1025.8991752546422
0.0008531678524172806	0.1	0.9567181045485269	0.023945261949770633	2134.4249067828864	1052.6330562538453	8.356155993066203	0.21964794462261772	1.0452399669721917	1023.4454198755826
0.001082636733874054	0.1	0.9552492897727014	0.02176142271287022	1811.5064689980409	1047.792287106238	8.274909028884261	0.2649651474450079	1.0468471536241046	1021.2615625764525
0.0013738237958832637	0.1	0.9539637225449585	0.019825003695635102	1545.5746767535786	1043.5676450330493	8.19519692786668	0.33064423565299234	1.0482578911200386	1019.3251288942676
0.0017433288221999873	0.1	0.9528433478304873	0.018111451793878502	1325.3106865975603	1039.8951336870691	8.11628477086873	0.4209585472234453	1.0494904564080578	1017.6115649731647
0.00221221629107045	0.1	0.9518721828942491	0.016596691663095433	1141.896668206933	1036.7187016493097	8.036947560256452	0.5373888199024447	1.0505612181663027	1016.0967948802343
0.0028072162039411755	0.1	0.9510348935439409	0.01525488045403885	988.0292409006256	1033.9853403070908	7.955695988319503	0.6739278760353429	1.0514861303075804	1014.754975312023
0.003562247890262444	0.1	0.9503193894547144	0.014062519966238338	858.0506071340549	1031.6533618956307	7.8704739240792305	0.8117445609251085	1.052277803753738	1013.5626077196926
0.004520353656360241	0.1	0.9497164739556034	0.012997512145546782	747.4305203665532	1029.6910576206026	7.7789082964942216	0.9211337423306561	1.0529458290167	1012.4975937872506
0.005736152510448681	0.1	0.9492206434502286	0.012039904540476357	652.5867171431735	1028.0791479168458	7.678427363849176	0.9803416969356233	1.053495840930301	1011.5399808694699
0.007278953843983146	0.1	0.9488306782896722	0.011172083773130994	570.6943224143477	1026.8125813855365	7.5664086840709635	0.9979033881613378	1.053928823004083	1010.6721554475403
0.009236708571873866	0.1	0.9485502748097695	0.01037878716800713	499.5282723369996	1025.9025030718471	7.440267841444567	0.9999587626185348	1.0542403777180378	1009.8788547453748
0.011721022975334805	0.1	0.9483874139690545	0.009644757245899615	437.2662584448641	1025.3741684217396	7.296562591646895	1.0000013040704947	1.0544214160486842	1009.1448212314983
0.014873521072935119	0.1	0.9483599563125408	0.008961729091770539	382.62512454323394	1025.2851112826932	7.134349689147912	1.0000044687165364	1.054451944479234	1008.4617899256508
0.018873918221350976	0.1	0.948491054197552	0.008319171341047784	334.47406405280384	1025.7103652919407	6.950245904572946	32.42233540205096	1.0543062009646742	1007.8192294471384
0.02395026619987486	0.1	0.9488144433009309	0.007709578284680288	291.96096749154646	1026.7598743878275	6.7412316461254775	nan	1.053946856585566	1007.2096340774509
0.03039195382313198	0.1	0.9493758346379467	0.007127596842494316	254.43090540149947	1028.5834824307924	6.503873079589474	nan	1.0533236296048754	1006.6276507385325
0.03856620421163472	0.1	0.9502348239436703	0.006570850450435357	221.39853339321232	1031.3779770147512	6.234340203392822	nan	1.0523714505113524	1006.0709028755739
0.04893900918477494	0.1	0.9514565520655867	0.006052850095143688	192.81547536052958	1035.3612584727093	5.933066465461275	nan	1.0510201415177884	1005.5529014150593
0.06210169418915616	0.1	0.953128472162687	0.005564104427988162	167.9598376932305	1040.8289329463714	5.589893967883224	nan	1.0491765057977542	1005.0641550792217
0.07880462815669913	0.1	0.9552997992774469	0.005140969979392219	146.70192791534268	1047.9585042449926	5.156971653028436	nan	1.0467918037419903	1004.6410194969295
0.1	0.1	0.9580707171724971	0.0047550892861023914	129.30772992662827	1057.104024298061	4.78093013044307	nan	1.0437642880384097	1004.2551395057449
