0	10.114776772654436
1	10.88542159158977
2	12.147885029506156
3	13.631555111114494
4	15.114416475669678
5	16.522454687882373
6	17.84659966304244
7	19.092196681126282
8	20.266130466710024
9	21.374646233930036
10	22.4230875262802
11	23.415961161590445
12	24.35706265921999
13	25.24959977678202
14	26.096297979548524
15	26.89948617226179
16	27.661165227809533
17	28.383062566254125
18	29.066675716202724
19	29.71330724487359
20	30.324092924998922
21	30.900024579008118
22	31.44196870624296
23	31.950681742671577
24	32.42682260781169
25	32.87096304565978
26	33.28359615361569
27	33.66514340683341
28	34.01596041841697
29	34.33634162352314
30	34.62652403392747
31	34.88669017629479
32	35.11697030011737
33	35.317443918412664
34	35.48814072457412
35	35.629040911198445
36	35.740074900365926
37	35.821122478972484
38	35.872011316530916
39	35.89251482556756
40	35.88234930551994
41	35.8411702888277
42	35.768567981444676
43	35.664061657717184
44	35.527092829251615
45	35.35701695630155
46	35.153093404243236
47	34.91447326160096
48	34.6401845218727
49	34.329113978177475
