0	10.178551068165262
1	10.93802730818814
2	12.187959533283994
3	13.662778438864713
4	15.140660520590131
5	16.545775675325658
6	17.867944890225914
7	19.11205374412728
8	20.284786326659145
9	21.392284308600267
10	22.439831001054728
11	23.43189551861579
12	24.372248512529694
13	25.26408065800652
14	26.110105303543037
15	26.912642537792294
16	27.673686688266514
17	28.394960237622172
18	29.0779569440881
19	29.723976469599506
20	30.334152334720216
21	30.909474610681514
22	31.45080843523681
23	31.95890918940995
24	32.43443498160798
25	32.877956940274885
26	33.289967705192794
27	33.67088842209455
28	34.02107447905303
29	34.34082017124058
30	34.63036243956219
31	34.88988379559328
32	35.119514518160486
33	35.31933418417532
34	35.4893725767314
35	35.629609995961346
36	35.73997698186281
37	35.82035344245014
38	35.87056716440907
39	35.89039166618045
40	35.87954333412108
41	35.83767776019113
42	35.764385173098844
43	35.659184822490715
44	35.5215181353974
45	35.35074041289204
46	35.14611076887081
47	34.90677992647352
48	34.63177537321553
49	34.3199832221901
