0	13.660011755893695
1	18.178956255506737
2	20.751547593974784
3	22.775207304816078
4	24.43434516141275
5	25.843709869070267
6	27.066369678414333
7	28.14204003117092
8	29.09754857790432
9	29.95199872075085
10	30.719546337874363
11	31.411013936194138
12	32.03488593350477
13	32.597951985812756
14	33.10573916977438
15	33.56281180317865
16	33.9729851741547
17	34.33948148720708
18	34.665045958997666
19	34.95203477142741
20	35.2024827287629
21	35.418156000778936
22	35.600593719528774
23	35.75114111549499
24	35.870976138738456
25	35.96113099475053
26	36.022509658784884
27	36.05590216869439
28	36.061996303213505
29	36.041387109129914
30	35.994584632454576
31	35.922020125550716
32	35.82405093715806
33	35.70096424020221
34	35.552979709561896
35	35.38025122551653
36	35.18286764639697
37	34.96085266379032
38	34.714163724043374
39	34.44268996885012
40	34.1462491136399
41	33.82458314310725
42	33.477352655850154
43	33.10412963113117
44	32.70438831550882
45	32.27749382874549
46	31.822687957426297
47	31.3390714272698
48	30.825581700417843
49	30.2809650010081
