        -5	1.77343e-008
  -4.96109	7.41755e-009
  -4.92218	2.17561e-008
  -4.88327	6.23706e-008
  -4.84436	1.24467e-007
  -4.80545	2.17947e-007
  -4.76654	3.40069e-007
  -4.72763	5.159e-007
  -4.68872	7.48207e-007
  -4.64981	1.07133e-006
  -4.61089	1.47947e-006
  -4.57198	2.00646e-006
  -4.53307	2.66177e-006
  -4.49416	3.53015e-006
  -4.45525	4.67695e-006
  -4.41634	6.17031e-006
  -4.37743	8.03855e-006
  -4.33852	1.03846e-005
  -4.29961	1.34352e-005
   -4.2607	1.73411e-005
  -4.22179	2.2163e-005
  -4.18288	2.82586e-005
  -4.14397	3.59295e-005
  -4.10506	4.55845e-005
  -4.06615	5.73228e-005
  -4.02724	7.22502e-005
  -3.98833	9.05255e-005
  -3.94942	0.000112924
  -3.91051	0.000140816
   -3.8716	0.000174722
  -3.83268	0.000216222
  -3.79377	0.000266702
  -3.75486	0.000328359
  -3.71595	0.000402729
  -3.67704	0.00049221
  -3.63813	0.00060041
  -3.59922	0.000730222
  -3.56031	0.000885413
   -3.5214	0.00106975
  -3.48249	0.00128885
  -3.44358	0.00154855
  -3.40467	0.00185527
  -3.36576	0.00221602
  -3.32685	0.00263806
  -3.28794	0.00313066
  -3.24903	0.00370284
  -3.21012	0.0043666
  -3.17121	0.00513265
   -3.1323	0.00601538
  -3.09339	0.00702699
  -3.05447	0.00818399
  -3.01556	0.00950005
  -2.97665	0.0109933
  -2.93774	0.0126787
  -2.89883	0.014575
  -2.85992	0.0166978
  -2.82101	0.0190658
   -2.7821	0.021695
  -2.74319	0.0246039
  -2.70428	0.0278093
  -2.66537	0.0313287
  -2.62646	0.0351765
  -2.58755	0.0393643
  -2.54864	0.0439001
  -2.50973	0.0487915
  -2.47082	0.0540473
  -2.43191	0.0596749
    -2.393	0.0656717
  -2.35409	0.0720304
  -2.31518	0.0787449
  -2.27626	0.0858149
  -2.23735	0.0932268
  -2.19844	0.100952
  -2.15953	0.108989
  -2.12062	0.117307
  -2.08171	0.125889
   -2.0428	0.134696
